Carter Brush [CA],Roaring Moon ex
Tim Tipton [US],Other
Jordan Taylor [CA],Gholdengo ex
Hayden Auterhoff [CA],Charizard Pidgeot
Nick Robinson [US],Regidrago VSTAR
Chris Morello [CA],Regidrago VSTAR
Jamil Yanez [CA],Gholdengo ex
vincent gillette [US],Regidrago VSTAR
Roger Moccia [US],Charizard Pidgeot
Nathan Ginsburg [US],Pidgeot Control
Stephen Scicluna [CA],Regidrago VSTAR
Anthony Gagné [CA],Regidrago VSTAR
Giancarlo Bortolon [CA],Other
Raphaël Gauthier [CA],Gholdengo ex
Bryson Hunt [CA],Other
Simon Luong [CA],Regidrago VSTAR
Ludwig Llanos [US],Regidrago VSTAR
Riley Malik [US],Archaludon ex
Solomon Im [US],Archaludon ex
Nolan Randall [CA],Charizard Pidgeot
alexys rodriguez [US],Gardevoir ex
Jonathan Cosme [US],Gholdengo ex
Aaron Curry [US],Gardevoir ex
Eric Pujol [FR],Snorlax Stall
FABIEN Pujol [FR],Other
Connor Heckman [US],Klawf Terapagos
Tristan Rojas [US],Terapagos Dusknoir
Jack Pitcher [CA],Klawf Terapagos
David Dinka [CA],Klawf Terapagos
Matthew Hernandez [CA],Charizard Pidgeot
Andrew Obtinalla [CA],Roaring Moon ex
Fraser Cuviello [CA],Other
Joseph Zhu [US],Gholdengo ex
Cory Koehler [US],Gholdengo ex
Edward Soto Jr. [US],Klawf Terapagos
Ethan Chen [CA],Charizard Pidgeot
Steve-Wendy Jean-Philippe [CA],Gholdengo ex
Glenn Huang [CA],Charizard Pidgeot
Dean Legge [US],Klawf Terapagos
Alex Butler [CA],Regidrago VSTAR
Tristan Greening [CA],Regidrago VSTAR
Harel Manhaim [IL],Klawf Terapagos
Elineury Collado [US],Miraidon ex
William Timmermeyer [US],Raging Bolt Ogerpon
Jordan Hoadley [CA],Raging Bolt Ogerpon
Carter Miller [CA],Palkia
Rafal Gladysz [US],Dragapult Iron Thorns
Mark Oldham [US],Gardevoir ex
Jojo West [US],Lugia Archeops
Zach Cohen [US],Regidrago VSTAR
Christian Stridiron [US],Gardevoir ex
Joel Emerson [CA],Ancient Box
Mike Pianka [US],Charizard Pidgeot
Jacob Avchen [US],Terapagos Dusknoir
Joshua Rosario [US],Dragapult Iron Thorns
Elliott Chereches [CA],Regidrago VSTAR
Jesse Parker [US],Dragapult Iron Thorns
Justin Newdorf [US],Charizard Pidgeot
